Date,AAPL,VZ,V,UNH,TRV,PG,NKE,MSFT,MRK,MMM,MCD,KO,JPM,JNJ,INTC,IBM,HON,HD,GS,DIS,CVX,CSCO,CRM,CAT,BA,AXP,AMGN,WBA,WMT
2021-11-16,0.006644437244586015,-0.006509585270745761,0.01347434024558266,-0.0026208828138248896,0.005866506575878796,-0.0014257435573151558,0.01749510267653356,0.010184011139306899,0.0050058218145213355,0.0003271716641729876,-0.00189952266159207,-0.007089642410191895,-0.007230669718422798,-0.00521197655703257,0.0057466631229291815,-0.0034551150198859296,-0.004956793218820029,0.05568568802681861,-0.00425806613291854,0.002521650218505409,0.003929943439858103,-0.004725597901991016,0.005223839423639193,-0.011037715783575635,-0.0317749641365641,-0.01214140206199435,-0.009738539146562745,-0.013294020720472107,-0.025787411317150892
2021-11-17,0.016355706431672553,-0.006359102394740177,-0.04817216841105533,-0.0014912145540120173,-0.01629659748302346,-0.0006115467670243311,-0.0005240831389158639,0.0006782663830493517,-0.018115669196323476,-0.00016352679581851085,0.0009106763215051679,-0.005529292127796891,-0.005396660276377129,0.0037431039480146783,-0.007536765448956219,-0.003382331128736747,-0.003983129403725107,0.006402835031069269,-0.029046644253086694,-0.009488937484818936,-0.004495162473402502,-0.004219440509739953,0.003023827954501699,-0.01199777431420905,0.003624919175289176,-0.007267225263780614,0.0020913011248108507,-0.01577120378894619,-0.00862828601771412
2021-11-18,0.028136302643659017,-0.009517384745199788,-0.008472327819676127,0.0011575286912414724,-0.0024963085122739442,0.00013591949532110458,-0.0022734779660629114,0.006319820308372494,0.005433225250791145,-0.0171370140937038,0.003121465960240536,-0.008983135117520842,-0.008671239414834369,-0.005404070553059501,-0.011010112572661471,-0.011929106737068509,0.0009519006825208805,0.02747755096339894,-0.0004597884774186916,-0.011185441342793518,-0.008439633279758676,-0.056723352234484756,-0.016464910829169913,-0.007715229220065759,0.0027761486514236954,-0.019111238980262457,-0.008783875639921682,0.00020907804351144035,0.008558692322281018
2021-11-19,0.01683368955936462,-0.007443749749671968,-0.012222110471716292,-0.021294391624409888,-0.02268688704280377,-0.0020412808260057602,0.020391851088076465,0.005377361559779093,-0.028704432373935527,0.0025695772390199718,-0.006054326671266815,-0.00506604981356269,-0.013149592869869034,0.0030127019673790046,-0.0032256152147487325,-0.005242676681276125,-0.010063941704707513,0.006973409344427751,-0.01022151995542787,-0.010207478134215195,-0.02244293747058112,-0.007110534230717116,-0.006024835476792455,-0.004877298358806751,-0.05946740303643456,-0.015268428013329336,0.010046330483982152,-0.01772180923109752,-0.00539309808280443
2021-11-22,0.00292315210874913,0.013281397580095016,-0.026638655819249093,-0.00560657961697681,0.028056001461906965,0.006652779186854452,-0.0036663806410329033,-0.009605816271982722,0.011580872237671956,0.0023964457913866286,0.006054326671266735,0.006148264390684438,0.021091050327165062,-0.013249421887426598,0.006240518619389198,0.0036125892858534007,-0.0016032875824479125,0.0002445104244167013,0.02238637347626112,0.0010384454477317775,0.017713640579881087,0.02503590514809699,-0.01448167319182412,0.009632177937793635,-0.019952132272773482,-0.015329488843640751,-0.016389523014916845,0.007210894253026003,0.016645354233940528
2021-11-23,0.0024189778420885323,0.004066146182087836,0.014769254228917205,0.021681227325066332,0.0213801350305807,0.011034861107921439,-0.01206750915419914,-0.006346685121404896,0.01410884481279906,-0.001113758826977402,0.008524397722808176,0.007364145553732744,0.023630673739263634,0.006180079330075905,-0.014758328054235917,0.002743709016906574,-0.00985869488144089,-0.0010279583977243808,0.025371995510414143,-0.02051256336563157,0.020764349533027304,0.012738966550985187,-0.018427689102330214,0.014471348308156558,-0.003675106233746886,-0.0002925474723195752,0.008839682238415702,0.0014782927575479603,0.0070889883291715685
2021-11-24,0.0032783803029700583,-0.0017404785763411106,0.023698024597700835,0.006753624472794125,-0.008082130513912607,-0.005233060877420163,-0.0006972672040734968,0.0006809714384152396,-0.006300155990453698,-0.010249710912482123,0.005694535452298942,-0.008085516149640381,-0.007874878050802054,-0.0028043295779870817,0.013352460852631148,-0.0005138634511193955,-0.017701945125093474,0.009116680389926293,-0.017752660548977384,0.0020504525727511836,0.007623493312852283,0.004330599280532315,-0.00775077476320255,0.008438566003064654,0.007004537166797011,0.004438297794009812,-0.002741736293615933,-0.01638168685523813,0.004994043092366238
2021-11-26,-0.0321910428151672,0.0027063909724774965,-0.02793904281076851,-0.02303290489511015,-0.03397308226592374,-0.008036986298611444,-0.02358585618726787,-0.02465715133770309,-0.03865691943706538,-0.011949718897783814,-0.02800287902627691,-0.031149570039890107,-0.030590125996931256,-0.006511540628788388,-0.01989112370785428,-0.007912748813639762,-0.019029201912048748,-0.023098347118546757,-0.02485611211826015,-0.021573692008665143,-0.023134399170294855,-0.015788371335558788,-0.017301425432582333,-0.04110998527128637,-0.05560105028527759,-0.09012551197875746,-0.01422027951415876,-0.015564468025887672,-0.011254630582711195
2021-11-29,0.021637718790150022,-0.002706390972477448,-0.006904654473250086,0.0271121115016322,-0.008233895628690039,0.01045553260143569,0.010950269322662142,0.020861881452149393,-0.05545081276850347,0.004036913519540826,0.0011591748183280679,0.015696252617446543,-0.004332297975181138,0.003448859876396658,0.02470275640944849,0.022962054304288788,-0.0026450812733935652,0.010178900560138725,-0.007346097049768989,-0.0020275963530268057,0.0029647981699999267,0.019741764325957468,0.04314293014610825,-0.014240692995564545,-0.003570478268907541,0.006609801037774403,0.011765929471408334,0.0039139323993224815,-0.015789865121953583
2021-11-30,0.031089313097008155,-0.0272752975064458,-0.012921296865197156,-0.01736237574896843,-0.036416085720034665,-0.03024725205354072,-0.0037154561669883552,-0.018105324197633405,0.0002671127950019602,-0.035756163980025034,-0.01750729367939585,-0.03208236530203087,-0.014997326687807329,-0.024202904815070765,-0.016129472704064896,-0.01188462013411051,-0.026446951330579203,-0.015382565264214897,-0.01446208115569623,-0.01988384150241382,-0.017390325787093076,-0.016636812990615236,-0.040507512057984474,-0.013204225176807829,-0.0032799014466053256,-0.03585629939472574,-0.02281689781863546,-0.02817098321322396,-0.01412150444045683
2021-12-01,-0.003211447895910882,-0.009996119514903902,-0.018805923173009827,0.0002701404704501311,-0.0100537789151204,0.012509424281061237,-0.015122123381728948,-0.0015440437082173718,-0.0062940204880284475,0.004049545786889653,-0.001718572500092391,-0.002864008022901975,-0.005935928607049168,0.013694074118109646,-0.012270037776486453,-0.0015383679729775615,-0.014042047602542827,0.003653024573106918,-0.006645012379910187,-0.0191610120445152,-0.006845383645265157,0.0034583922432115284,-0.12490580001516657,-0.009771120133346727,-0.0500570949307859,-0.014816953432043277,0.009607816380789502,-0.024402495914245217,-0.02513003355884553
2021-12-02,-0.006148635927646005,0.019104985065824823,0.041864682409478764,0.003773691091125555,0.03166289541279565,0.005857011307951731,0.019602707451705365,-0.0017890599795958636,-0.0074159172265131565,-0.0027566852031815307,0.018743719858178617,0.014615433154553388,0.020809285330016122,-0.006282335811670099,0.01834917953052988,-0.00017104435272943008,0.02270684788125992,0.01818925256976665,0.02895410678438105,0.0349093904028656,0.026757470231655187,0.02014828595279888,0.03784345459690387,0.027406078464642866,0.07269503867871152,0.04374443386131289,0.0018408467559561405,0.02037660470796779,-0.012252144273235576
2021-12-03,-0.011793694013750385,0.013509759398781018,-0.00998456548905023,0.010627876772679797,-0.006681895550215047,0.017635362756448784,0.0032065926493687873,-0.019862549980121897,-0.007471434826475108,0.013592313612784644,0.002127886822737047,0.008817236881219766,-0.01827905247116672,0.014472493186068056,-0.0050633816069848925,0.016459153723117802,-0.0024539744759128996,9.806689172447816e-05,-0.012489255385634942,-0.006679840349154979,-0.006360171206677335,0.0014237014595150086,-0.011087289333400531,0.005119266053498671,-0.019408393729314546,-0.00530836569045949,0.006293249281840553,0.041914980911479945,0.014946475129299185
2021-12-06,0.021274704798083265,-0.006829993973671559,0.03188237777337985,0.023730300506846175,0.01767596791418893,0.0150318958923534,-0.007843312846400772,0.009796628949365081,0.001090362178551604,0.026360210041182653,0.025579391779445546,0.02526632653374814,0.011744447316573226,0.022090468486940552,0.03472030893383262,0.008963436616935957,0.01342305662251407,0.01916258630993883,0.01702049674430589,0.02798654584867199,0.015524147724462796,0.012898844001987568,0.0016631897762814768,0.017440616914255847,0.036554749802091537,0.02994341202015239,0.030885534674658884,0.03733436398095445,0.010777332059366674
2021-12-07,0.03483284247898118,-0.005497731385945453,0.02287631670531362,0.00999091502737503,0.008330328004655208,-0.0026322255602284567,0.013991965911567228,0.02641172440696454,-0.015648957719467955,-0.0036750671289488613,0.01597860606132828,0.0054487725044937325,0.014935430687148926,0.002574417397833034,0.03051585693676956,0.013831007292562127,0.004354117473268281,0.0011538211320110587,0.02738927886674818,0.0029218591217279586,0.01469369461418809,0.019472264818210114,0.031348823359016946,0.015822045335947995,0.014227034115501556,0.03827942942476207,0.01204464348674959,-0.0014502474577715696,-0.003242583279138071
2021-12-08,0.02252710969705706,-0.005924106442107215,0.007781645049228102,0.008847636588305898,0.0038465980521564477,0.004470901015129254,-0.0060900307597466724,0.00014926065539988689,0.0127844113312549,-0.0028929070718143953,-0.0012703081713638284,-0.003810926127117524,-0.011507198093151079,0.005981162157429772,-0.01572119935511453,0.011774409947853554,-0.012141970587154173,-0.01191648847561982,-0.006997560935583007,0.016636904064494085,0.004484492897862355,-0.018419406611779196,-0.0025501333577933986,-0.0014680715461232233,0.01047976506287712,0.011789984160884961,0.010403638353092397,0.005582567703968622,-0.01015620157428382
2021-12-09,-0.0029744787194013185,-0.006557490590781111,0.011418410179207299,0.009467538513374736,0.004505611362000385,0.005821655940960738,-0.012708808457405853,-0.005598239485145033,-0.004791960628607719,-0.0005680342920848019,0.010576313773197512,-0.0025487342520519,-0.0015568123715447558,0.009447632463270562,-0.0248471323187684,0.004460947477988527,0.006574965494558518,0.00021877016231550196,-0.002091083594650643,-0.0026119506692218347,-0.0026205399456707868,0.009252076793323287,-0.007500516538524115,-0.00029390434409758137,-0.016579854942594428,-0.005401119000798934,-0.0045058666167923055,0.013719795239714776,0.013813485880364114
2021-12-10,0.027628079020833585,0.0005979077539174675,0.009463605732326363,0.010320017306327697,0.004939128407509252,0.013861370025322898,0.005694515176716427,0.027945653270910965,-0.0032996465176261627,0.006571412560217194,0.009975506262435482,0.025554742102175516,-0.0039963283492130035,-0.0024743048711739625,0.0021766644338297096,0.004199242817687083,0.018326241457696454,0.009821822821153204,-0.013789914506813475,-0.0015049616493365598,0.0016913681435485712,0.02911166553972544,0.006448561746309452,-0.0032876172886532303,-0.01211783540099578,-0.005909730362582872,-0.007934740295591769,0.0066889745510382995,0.018102109009011574
2021-12-13,-0.020890760955995707,0.0017916671871451805,-0.011215422233424423,-0.00018798756878867867,-0.006960922523766406,0.014115659153993355,-0.013218602909759639,-0.009209130217768058,0.01095615353444693,-0.01433135810584169,-0.007120738626976873,0.02595723226721506,-0.011959861902280848,0.017728245751539393,-0.011730786073542655,-0.012243291258815328,-0.0027682778869920536,-0.02476243024695439,-0.016553095952989517,-0.015042930908726042,-0.021006652692436983,-0.01086035217498633,-0.0010153971775734927,-0.010921478497478349,-0.03807051125628203,-0.02258441088326938,0.002368097516708008,-0.007299364954984826,0.01785012640359755
2021-12-14,-0.008055817682810211,0.007331737668920234,-0.00494057832997017,0.0027567022572401218,0.022910931768680597,0.0036718369589685295,-0.008668437652558661,-0.033129660800757035,0.01352023207231593,0.0008016347273252851,-0.0021687033870033414,0.0006923103741295953,0.007632992596674552,0.010863723236415435,-0.006018085674473284,0.009580345837169046,-0.012262540285411464,-0.007529837681466788,0.01080859539073587,-0.00888054831476966,0.0029298682154670105,-0.014435874805495423,-0.03901909883171874,0.001936007472456874,-0.009671716654428375,-0.0027595373220024384,0.011055597107504863,0.0036563425538000344,0.009497340563772369
2021-12-15,0.02811052672773918,-0.0019761727128078978,0.011035067993137032,0.03064402847457269,0.010409439135889358,0.0038471706634783925,-0.009110185418928886,0.019035612625258436,0.021073123049191053,0.006048500866148197,0.007589368754942573,0.004488233798211772,-0.007506234813743737,0.00497918652146994,0.01932898792957119,-0.005265906077165696,0.014792367174895737,0.013851755978622675,0.002799352756658597,0.008681108227442403,-0.005695130793172669,0.0367075475903803,0.01726091441700057,0.004502827814751773,-0.0003581578608892648,-0.003752626259756748,0.025452165247132362,0.006870197786115065,0.005710020739123337
2021-12-16,-0.040055644174214367,0.04260082454108431,0.009655954615494207,-0.003079393232797516,0.02278568365361071,0.014064174990025297,-0.007225515386186677,-0.02956776396212957,0.008201080106605417,0.014290373904433754,0.0038866087346903283,0.010110630124619316,0.015517940624721139,0.010867364321175108,0.0031528413163843965,0.022647908812911767,-0.0007152413459450567,-0.02051242097245109,0.018951984985663806,-0.011031326508113688,0.00930236335010158,0.0063208739544114954,-0.026971832907511838,0.017714246489829368,-0.024028910015139904,0.004673382561814242,0.015073901815817475,-0.008087465533573477,-0.016810723811169118
2021-12-17,-0.006522961806569491,0.007930478672338249,-0.011683229681484716,-0.011714615190809293,-0.023922974546824034,-0.02291589510618599,-0.008393005542107953,-0.0033914801725615845,-0.0029023647901124765,-0.020167335590921747,-0.014604520281050673,-0.015810582545205558,-0.023017246545043016,-0.028017320495645596,-0.004140121301453899,0.011605589781007437,-0.021409890467781533,-0.02933521870751295,-0.039970996662925924,6.718770477784443e-05,-0.026408712497586785,0.002483992494417922,-0.0007509236435839493,-0.023557030478397592,0.009597964272816674,-0.018514049276546977,-0.00035936098902017986,-0.008358119159067822,-0.03254557173986597
2021-12-20,-0.008155112281659573,-0.001505687705313504,-0.014930662925187858,-0.006983550631947342,-0.029900793347875914,0.002537198783602638,-0.027519556727961872,-0.012086396597166158,0.009467525838138506,-0.012147763434419237,0.00011464632228104612,-0.0032966105622303766,-0.018152954694561713,-0.0028571782862546807,-0.02035592054826248,-0.002672291030541604,-0.026271599841162514,0.0036533555184890443,-0.02705205802383887,-0.015513594466150039,0.0004400161166974686,-0.0016553764081820772,-0.022874536646876616,-0.029788110503266935,-0.021779398026966715,-0.026085452958405638,-0.011345020099302713,-0.0004092947356141823,0.003238017676189533
2021-12-21,0.018907154683365516,-0.005856313737644981,0.03131440947144634,0.007168329731755391,0.012878405442305136,-0.0006338234957929458,0.059657381732716216,0.022806997932030483,-0.0114512420376183,0.0016205258706595707,0.010111891627123903,0.003989280496939694,0.013869696443642733,-0.00322428129694708,0.023314920821354605,0.01492034991094278,0.009065495549420946,0.0027440659801144444,0.02316836821071272,0.030790290371940504,0.015887262800044228,0.011038938800381795,0.021371055999514606,0.014475622799146567,0.05692262555018236,0.03169458023165517,0.00421839831291246,0.022877695998616318,0.003012681993218285
2021-12-22,0.01520259148543582,-0.0001893746582757372,0.011907735675303436,0.014103330934562883,-0.0053512337332122335,0.009839892415932453,-0.007167225034013149,0.017896390745626253,0.008174260221520185,-0.0016205258706595842,0.002077963073128785,0.007071925885145471,0.0039003836023167207,0.004296703867613852,0.003931656985846656,0.00602976467542442,0.00084257765648553,0.013153593980300332,0.005270931025850798,0.005479839476440874,0.005699416795653888,0.00815928513715855,0.0009894133466908856,0.019178382373926505,0.010817373908377639,0.009648245053953262,0.002757503697858551,0.00896691771945422,0.0012883921725530012
2021-12-23,0.0036371191919581315,-0.0017070535075385828,-0.006167082629717338,0.0025264946706553735,-0.00025864141030046796,0.004883974138749946,0.0013892370798531464,0.004461703100333938,-0.005662117912755873,0.013406084544467753,0.003805089149486883,0.0006873142995747579,0.0035673964021934405,0.0019037784675792853,0.006648307683091077,0.006759379409007639,0.016607388651901395,0.003607847461571683,0.007063080601210636,0.01145637841275598,0.0024082461254208397,0.012115476054876357,0.0013440186086507411,0.019836760663146526,0.01246597285098342,0.010530749312982623,0.010150101358767467,0.001387657348494824,-0.002219756239924155
2021-12-27,0.022714852988876686,0.0,0.00465180668273077,0.008282516316982277,0.008947648126897027,0.011612415085667502,0.011463043855192067,0.02292094450430854,0.011030830435611828,0.009838662178023433,0.008573589656229818,0.007358672425776224,0.005706830488524183,0.0084044214711235,0.012203576770150536,0.007550014660562785,0.005878693106572483,0.01752502905704098,0.007761273732159496,-0.005417249220847471,0.020238815876791293,0.018138996678774298,0.020178959889491768,0.0008726090670847001,-0.005154792107691948,0.001217474923249833,0.006147493152660714,0.004940105933324597,0.00906324893148047
2021-12-28,-0.005783876363034322,0.0007590684328367181,0.0019280252458118378,0.006863287790864606,0.006897555036257346,0.005356917035719027,-0.006946056336699018,-0.003510355550321711,0.0031294151126116717,0.005305752843274968,-0.0013429553254841636,0.0039139276980941565,0.0030305010233250777,0.003999657159536379,-0.003471610754391709,0.007644409484502159,0.0029988592188254634,0.005257219423149388,-0.0011088642122292415,0.015584691381073375,-0.0019380808207784595,0.001732917788466712,-0.011094969012460147,0.0011619870140917557,0.014464003402025905,0.00012155152425691542,0.0026611520946780787,0.013704443139974664,0.014248708313542233
2021-12-29,0.0005019148931638792,-0.006851953283176196,0.000550232905749713,0.005235414724841281,0.0024157083209497957,0.008256262792172675,0.014081303802608847,0.0020493936006497483,0.0018211364369914373,0.004325272028083668,0.002274627915243972,0.0011880662902110355,-0.0005047869268135679,0.00701966416870155,0.0013515813819482696,0.005414023525208252,0.0023156450222728063,0.01130898826965138,-0.003644255501912534,-0.002128564286107079,-0.00515837229138809,0.0067455919622312925,-0.0035687156427827746,0.0034305316627924673,-0.012055106674113818,-0.0035339746271965413,0.008072938846754267,0.015818105173736267,-0.0004904737705845578
2021-12-30,-0.006599892517970872,-0.0021030790239206535,-0.0013761148615123661,-0.0022773360947614847,-0.004390443093542753,-0.00868616930127006,-0.007672404877188356,-0.007721077257511116,0.002465959241957861,-0.004325272028083771,-0.004778756386454508,-0.002887951492722316,-0.0005045304568754217,0.004420401190138901,-0.001737826359790519,0.004190569835367382,-0.0020258577739098896,-0.0021929158293744785,-0.001762351679878161,0.0068211178259727084,-0.004418321373886293,-0.005329916640291435,0.003098865140876763,-0.006047290435217104,-0.004675535372259953,0.002012179920304834,-0.004977149866917363,-0.004988398183453346,0.003217951783776622
2021-12-31,-0.0035417868793857807,-0.005565813409282798,-0.0053385051694869665,-0.004549928547046145,-0.0024264519332981792,0.004964120210200828,-0.004907790247431208,-0.00888039914147977,-0.00650272643352615,-5.6370879267428686e-05,0.003213220639876578,0.007288753031007438,-0.0008205332473183348,-0.007222300412382008,-0.004649520147591063,-0.0018686815922930975,0.006736984972751701,0.01229173723408922,-0.007733695477379244,-0.006691958006477057,-0.0006814458022270335,-0.003937404818556778,-0.004710867002898993,0.003197554693507634,-0.0068807010636069725,-0.0034171169752300946,-0.006645495992120881,0.0032644503059047914,0.010561067058531983
2022-01-03,0.024696840308420873,0.009195556302176965,0.0215464411435107,0.0002787333768326141,-0.004356505111607837,-0.004165813204843511,-0.012072345613890555,-0.004679217364611051,0.002996613555492683,0.0006191575384526516,0.0019005034878049334,0.0015188558654172198,0.02093482438174649,0.0027435810520061313,0.03266451362809044,0.017649643864105953,-0.008234894247878152,-0.01546801340674706,0.03286151388620327,0.012000754670437846,0.016144998331351607,-0.003319409802972209,0.005219901570705111,0.0012568245275871698,0.03196906080749683,0.027788890294873466,0.007616349809543567,0.01710757530602569,-0.00027664976982240505
2022-01-04,-0.01277290751828447,0.01945115660741342,0.004640869042236806,-0.022917346688390714,0.0206522561612135,0.003492954223128387,0.01039093740521613,-0.017295801991559168,0.0018195072880937272,0.01391186987239138,-0.0002604288941973426,0.0165569743343921,0.037208896262650996,-0.0026851962288249537,-0.001316276753887807,0.014449632297551925,0.010582047305692392,0.010225490413044342,0.030271041134226562,-0.006592227217363639,0.018031918435962628,-0.024831880974810278,-0.02871014937561504,0.052143001240728515,0.027380790421907063,0.0315980763817358,0.005060210478684613,0.007884208668684578,-0.01848993310295778
2022-01-05,-0.026959953192389214,0.010233658736461987,-0.011119797429490853,-0.002467848703830157,0.004831097157009292,0.004516778657506756,-0.025196105294195345,-0.039144106053417164,0.023992432815914098,-0.004114122689676196,-0.004928315439713349,0.008259000192651673,-0.01845126834901521,0.006641431599467489,0.013643632364128782,0.0014480853493028054,0.009808189360321073,-0.013657434097072381,-0.021958058614264666,-0.0034735226569358344,0.006484790207955364,-0.015963592865959515,-0.08645851447914762,0.007628687666060057,-0.002624784926560609,-0.010713266568909127,-0.01192120957645505,0.00967641109000775,0.013430661465082334
2022-01-06,-0.016834284546372442,-0.004824922524745104,-0.0011369234262773454,-0.041784813735424364,0.015895961027338295,-0.008439481007101079,-0.007485552622120306,-0.007933424069165975,-0.0006340355821657996,-0.008336094388739774,0.009313362036964838,-0.005277819060706635,0.010568141050590698,-0.0034316807600885085,0.002595368989050122,-0.021056455381482587,-0.0011376376882024934,-0.003640700665556471,-0.004273856161834608,0.010958432423055607,0.008473172341919846,0.010561193129609946,0.0064795802783240465,0.010141815111950055,-0.008152590907143034,0.009121877814477123,0.00013320420583265912,-0.02931450579927549,-0.0027831497402602576
2022-01-07,0.00098799364331766,0.020865419532667857,-0.012777583703859143,-0.02380930435548162,0.023801209695129638,-0.00055288926922379,-0.02559810102859586,0.000509717135812374,0.01847600204322909,0.010895561790807633,-0.009799942957205253,-0.002317979780647403,0.009859105995736858,0.013426788144543796,-0.010609551946029645,-0.0037754769571123684,0.02311567399111284,-0.030401482196404872,0.0014601929425878937,0.005909895173948791,0.014257775986490976,0.0034413079289582816,-0.003672440421693803,0.009861647002763213,0.01949271585896451,0.00852346273401067,0.009371126954908798,0.026347007374974304,0.00950041574765106
